user,id,tweet,replies,retweets,likes,quotes,date,cleaned_tweet,predicted_stance,lat,lng
thomasmperry,925106833861132288,"sneak peak at our #Fiji #climatechange VR story for @COP23. Online Nov 6, &amp; made with a lotta love.

#COP23 #Unite4climate #VRforgood https://t.co/YqCWrdFhBS",0.0,2.0,11,2,2017-10-30T21:07:11+00:00,sneak peak at our   vr story for  online nov 6 amp made with a lotta love,Pro,,
thomasmperry,924055391591268352,"The face of a very relieved #VR producer. Our Fiji #climatechange film is in the can 🎬, looking sensational and off to Germany for @COP23. https://t.co/9cSWIRUePs",0.0,6.0,12,1,2017-10-27T23:29:08+00:00,the face of a very relieved  producer our fiji  film is in the can  looking sensational and off to germany for,Pro,,
thomasmperry,921204573355655168,"at @S1T2 making final tweaks on our Fiji #VR experience for @COP23. 

Super excited to share this one very soon. #VRforgood #climatechange https://t.co/3zyE7CDyNP",0.0,5.0,10,1,2017-10-20T02:41:00+00:00,"at  making final tweaks on our fiji  experience for  

super excited to share this one very soon",Pro,,
roadtoanywhere,1003596441422446592,Franz Joseph Glacier: Then and Now https://t.co/OpSuwecBTF #climatechange #newzealand #tourism #globalwarming,0.0,0.0,0,0,2018-06-04T11:16:52+00:00,franz joseph glacier then and now,Neutral,-27.46794,153.02809000000002
roadtoanywhere,958263026469158912,*New* Franz Joseph Glacier: Then and Now https://t.co/OpSuwecBTF #travel #climatechange #NewZealand,0.0,0.0,0,0,2018-01-30T08:58:03+00:00,new franz joseph glacier then and now,Neutral,-27.46794,153.02809000000002
rosengonzalez,1055093076056834048,At our new @MiamiBeachNews Miami Beach Convention Center for the four-county Southeast Florida Regional Compact Climate Change Summit. We are working hard together to address infrastructure. #climatechange #sealevelrise #sefl_compact https://t.co/WgWmwKE1r6,0.0,2.0,7,2,2018-10-24T13:46:06+00:00,at our new  miami beach convention center for the fourcounty southeast florida regional compact climate change summit we are working hard together to address infrastructure,Pro,25.790650000000003,-80.13005000000001
blangkonds,917108959869153281,"@Enviro_Voter shows a glimpse how we can beat the effectiveness of NRA. Fascinating #climatechange #Electoral #vote
https://t.co/lghyX5YjuV",0.0,1.0,0,0,2017-10-08T19:26:29+00:00,shows a glimpse how we can beat the effectiveness of nra fascinating,Pro,,
amrutant,976374939845619712,"On the #uaemothersday &amp; just two days before this year's #Earthhour Read here an honest letter to my child from an Ecomama about #climatechange
https://t.co/7fMuBilpAG
#MothersDay #sustainabilitytribe #ClimateChangeIsReal https://t.co/TZMtJ8JwcU",0.0,1.0,5,1,2018-03-21T08:28:20+00:00,on the  amp just two days before this years  read here an honest letter to my child from an ecomama about,Pro,25.0750095,55.18876088183319
amrutant,823461621913817088,"#womensmarch we need to practice what we preach! #recycling needed! 
https://t.co/g3UeWoJNnc #climatechange #talkingsustainability https://t.co/2pIE7CNwpF",0.0,0.0,1,0,2017-01-23T09:25:24+00:00,we need to practice what we preach  needed,Pro,25.0750095,55.18876088183319
amrutant,791316625890967552,#Dontmiss world premiere of @BeforeTheFlood_ on @NatGeoAbuDhabi on 30th Oct 10pm in #UAE @LeoDiCaprio 2 year journey against #climatechange https://t.co/CUCljyK0an,0.0,0.0,2,0,2016-10-26T16:32:40+00:00,world premiere of  on  on 30th oct 10pm in   2 year journey against,Pro,25.0750095,55.18876088183319
edwardlsullivan,800549403446517760,"With arctic temps 36 degrees above average, we've triggered a dangerous feedback loop. #globalwarming #climatepolicy https://t.co/CF8TEHbWXt",0.0,0.0,0,0,2016-11-21T04:00:25+00:00,with arctic temps 36 degrees above average weve triggered a dangerous feedback loop,Pro,40.7127281,-74.0060152
PBnNellySamwich,1128273558667497472,#climatechange is real it is our right too,0.0,0.0,0,0,2019-05-14T12:19:13+00:00,is real it is our right too,Pro,39.95812505,-75.17055966787026
ideostone,1121050772525985792,"In an auspicious week for environmental activism, we're relaunching ideostone to provide environmental training for organisations. Find out more at our new website, https://t.co/WaqEm0H7e4 #climatechange",0.0,0.0,0,0,2019-04-24T13:58:26+00:00,in an auspicious week for environmental activism were relaunching ideostone to provide environmental training for organisations find out more at our new website,Pro,,
JoannaHaughton,1122924901596303365,"Wait, so is ""spoilers"" the reason we don't care about climate change? Because we know how it ends?  We're all going to die. #GoY #endgame #climatechange",0.0,0.0,1,0,2019-04-29T18:05:34+00:00,wait so is spoilers the reason we dont care about climate change because we know how it ends  were all going to die,Pro,43.70011,-79.4163
CrossfireSales,966467574107172864,UCCE can help Californians grapple with #climatechange. #WeAreUCANR @ucanr - https://t.co/Oc9bC7qBhY https://t.co/kpdqiPAzEN,0.0,0.0,0,0,2018-02-22T00:20:00+00:00,ucce can help californians grapple with,Pro,37.774930000000005,-122.41942000000002
ComfortSpeak,788918010773778432,Finally someone mentioned #climatechange #cleanenergy #debatenight #Election2016 #ImWithHer #Hillary,0.0,0.0,0,0,2016-10-20T01:41:25+00:00,finally someone mentioned,Neutral,38.89511,-77.03636999999998
NewsNetmeMedia,1129327436750053376,@MhehedZherting @GreenpeaceEAsia @Greenpeace mountains of #plastic #waste 》to 》#ammonia #hydrogen #greenhydrogen 》to 》#fuelcell 》to 》 non pref/or #lithium new tech #battery #storage = #chp while equal pricing base loads by #climatechange #eu wide or agreements this page fails to include above https://t.co/NWevLfsE8W,0.0,0.0,0,0,2019-05-17T10:06:57+00:00,mountains of   to    to  to  non prefor  new tech     while equal pricing base loads by   wide or agreements this page fails to include above,Pro,,
NewsNetmeMedia,1124029805450731520,"TheReport"" 
Net Zero – The UK’s contribution to stopping global warming 
#climatechange 
#climateEmergency 
🇬🇧
 by @theCCCuk
: #Netzero greenhouse gases by 2050. It will require clear, stable and well-designed #policies &amp; #hydrogen to reduce #emissions. "" 
https://t.co/DlHTVf09H6",0.0,0.0,0,0,2019-05-02T19:16:03+00:00,"thereport 
net zero  the uks contribution to stopping global warming 
 
 

 by 
  greenhouse gases by 2050 it will require clear stable and welldesigned  amp  to reduce",Pro,,
NewsNetmeMedia,1123934346073780230,"@bankofbiology @MailOnline even looking at the timely Daily Mail 's article on #microplastics can cost the earth in data intrusion unless u refuse to be tracked in the name of #ClimateEmergency #climatechange 
not forgetting the #pollution thats causing it ...will crossparty talks enable #AI #Science asap? https://t.co/IBmJvE7PeS",0.0,0.0,1,0,2019-05-02T12:56:44+00:00,"even looking at the timely daily mail s article on  can cost the earth in data intrusion unless u refuse to be tracked in the name of   
not forgetting the  thats causing it will crossparty talks enable   asap",Pro,,
NewsNetmeMedia,1119605535828074498,"@MikeHudema some would argue ""but this has nothing to do with #ExtinctionRebellion or #climatechangeTheFacts  #climatechange or indeed the shifting #climate but I am sure #plasticpollution is still looking a bit shifty ..did I spell that ok? this is not #viticulture Mr Trumpf",0.0,0.0,1,0,2019-04-20T14:15:35+00:00,some would argue but this has nothing to do with  or    or indeed the shifting  but i am sure  is still looking a bit shifty did i spell that ok this is not  mr trumpf,Neutral,,
NewsNetmeMedia,1118612333994102785,"#climatechange finally arrives at the @bbc no wonder they confirm at @newsnetmemedia I'm not available but @LonGreenParty may 
suggest @GreenJennyJones help with the segways to @extinctsymbol  knocking on Number 10  ... #pollution take it to the bridge ....
via the usual channels https://t.co/wkwmWQh2Xm",0.0,0.0,0,0,2019-04-17T20:28:57+00:00,"finally arrives at the  no wonder they confirm at  im not available but  may 
suggest  help with the segways to   knocking on number 10    take it to the bridge 
via the usual channels",Neutral,,
NewsNetmeMedia,1118547290959032322,"james woodhouse¿ on @skynews saying to gaia the chemist ""#climatechange from #fossilfuels is rubbish"" 
#oceanrescue ""time for #AI rethink"" matey its global warming from#5gyres #plastic #pollution #ecocide #environment #nuclear #waste #carbon #contamination
https://t.co/lLkEDYYf6u",0.0,1.0,0,0,2019-04-17T16:10:30+00:00,"james woodhouse on  saying to gaia the chemist  from  is rubbish 
 time for  rethink matey its global warming from",Neutral,,
NewsNetmeMedia,989010562016317442,"""@UNEnvironment: Even if the #ParisAgreement goals are met, #climatechange will still substantially impact #biodiversity. ""
pic please &amp; url",0.0,0.0,0,0,2018-04-25T05:17:47+00:00,"even if the  goals are met  will still substantially impact  
pic please amp url",Pro,,
NewsNetmeMedia,966487104669782017,"Bats help grow our crops, but #climatechange has em on the move https://t.co/EinI7qP37A via @PopSci @CleanAirMoms 
https://t.co/V2vbYQA8e4",0.0,0.0,0,0,2018-02-22T01:37:36+00:00,bats help grow our crops but  has em on the move  via,Pro,,
350Maine,1080627088338665478,"Contacting legislature, changing personal consumption habits, and joining/supporting organizations on the front lines of the fight against #climatechange are a few places to start",0.0,0.0,1,0,2019-01-03T00:49:09+00:00,contacting legislature changing personal consumption habits and joiningsupporting organizations on the front lines of the fight against  are a few places to start,Pro,,
350Maine,1080626395800354817,"Record breaking storms, deadly heat waves, strong droughts, and many other extreme weather events have become the norm and will unfortunately be the future if we do not act on climate change. The time for action is now.  https://t.co/gjsw26eYh9",1.0,0.0,1,0,2019-01-03T00:46:24+00:00,record breaking storms deadly heat waves strong droughts and many other extreme weather events have become the norm and will unfortunately be the future if we do not act on climate change the time for action is now,Pro,,
350Maine,1079142519999512576,"“People can see the climate consequences [of inaction] and they are not going to stand around and watch their future disappear."" 
#climatechange 
#ClimateAction 
#climatejustice  https://t.co/6yVFwHrQlR",0.0,1.0,1,0,2018-12-29T22:30:00+00:00,people can see the climate consequences of inaction and they are not going to stand around and watch their future disappear,Pro,,
350Maine,1078393595592433669,The financial and societal costs of #climatechange are too great to ignore. The effects of a warming climate are being felt worldwide and are contributing to massive amounts of human and animal suffering as well as #environmental injustice.  https://t.co/vNiezo5V3J,0.0,0.0,3,0,2018-12-27T20:54:03+00:00,the financial and societal costs of  are too great to ignore the effects of a warming climate are being felt worldwide and are contributing to massive amounts of human and animal suffering as well as  injustice,Pro,,
350Maine,1077709796139253760,A select few corporations are disproportionately contributing to climate change. These companies must be held accountable. We can all hold corporations responsible through our #consumption choices and habits. #climatechange  https://t.co/W4weO0qjw6,0.0,1.0,1,0,2018-12-25T23:36:52+00:00,a select few corporations are disproportionately contributing to climate change these companies must be held accountable we can all hold corporations responsible through our  choices and habits,Pro,,
PacificPeoples,864602776554295296,#PacificStreams: Busting myths of #pacificislanders and #climatechange. Going LIVE in 1.5hrs. https://t.co/79JY7rpO6f @350Pacific @CAPIUVic,0.0,2.0,4,0,2017-05-16T22:05:40+00:00,busting myths of  and  going live in 15hrs,Pro,48.4359,-123.35155
PacificPeoples,756199607042908160,Always something cooling in the office. We have ANOTHER big announcement coming next week!! #ocean #climatechange https://t.co/1XjtDjk0y6,0.0,0.0,1,0,2016-07-21T18:50:10+00:00,always something cooling in the office we have another big announcement coming next week,Neutral,48.4359,-123.35155
ScotGovInter,914426629996376064,Read @OxfamScotland's guest blog about their experience helping flood-hit people in #Bangladesh https://t.co/Qe6Mir4GVF #climatechange,0.0,11.0,4,0,2017-10-01T09:47:52+00:00,read  guest blog about their experience helping floodhit people in,Pro,,
Amberoot,1075433906084679681,https://t.co/3I35h0LgFV with @IntoTheEco #sustainablefashion #biodegradable #linen #jaimelelin #lovelinen #ecofashion #ethicalfashion #noplanetb #climatechange #pollution #health #healthyfashion,0.0,2.0,4,0,2018-12-19T16:53:18+00:00,with,Neutral,,
Amberoot,1072118651585785863,"More than 80 per cent of shoppers are buying clothes they never wear, study shows https://t.co/tz66qgYgTm #humanrightsday #climatechange #pollution #stanup4humanrights",0.0,0.0,1,0,2018-12-10T13:19:40+00:00,more than 80 per cent of shoppers are buying clothes they never wear study shows,Pro,,
Amberoot,1069958762134425603,#TuesdayMotivation from a birdie world where males have to make more effort to be attractive and not the females #birdofparadise #dance #Attenborough #lovenature #lovebirds #lovewildlife #biodiversity #oneearth #halfearth #climatechange #globalwarming #beauty https://t.co/FavIHfygUd,0.0,2.0,4,0,2018-12-04T14:17:02+00:00,from a birdie world where males have to make more effort to be attractive and not the females,Neutral,,
Amberoot,1044984256924188672,"people who try to protect nature &amp; health are jailed and the ones polluting it and disrespecting it are given subsidies #inasane #wahnsinnig 🤯 @fperraudin #fracking #climatechange #globalwarmin
#health #future #rationality #frackfreefour https://t.co/kiEKzu4des",0.0,0.0,1,0,2018-09-26T16:17:16+00:00,people who try to protect nature amp health are jailed and the ones polluting it and disrespecting it are given subsidies,Pro,,
